video,target,strict,frame_index,split,saved_image,saved_label,saved_preview,num_boxes,labels,top_label,top_conf
DJI_20260410102340_0016_D.MP4,drowning,False,3695,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003695.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003695.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003695.jpg,5,"drowning,drowning,drowning,tread water,tread water",drowning,0.5477
DJI_20260410102340_0016_D.MP4,drowning,False,3755,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_003755.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_003755.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_003755.jpg,4,"drowning,drowning,drowning,tread water",drowning,0.6284
DJI_20260410102340_0016_D.MP4,drowning,False,3815,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003815.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003815.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003815.jpg,5,"drowning,tread water,tread water,drowning,drowning",drowning,0.4869
DJI_20260410102340_0016_D.MP4,drowning,False,3875,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003875.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003875.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003875.jpg,3,"tread water,drowning,tread water",tread water,0.7150
DJI_20260410102340_0016_D.MP4,drowning,False,3935,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003935.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003935.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003935.jpg,4,"tread water,drowning,tread water,drowning",tread water,0.7589
DJI_20260410102340_0016_D.MP4,drowning,False,3995,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_003995.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_003995.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_003995.jpg,5,"drowning,tread water,tread water,drowning,tread water",drowning,0.6751
DJI_20260410102340_0016_D.MP4,drowning,False,4059,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004059.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004059.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004059.jpg,3,"tread water,tread water,drowning",tread water,0.7069
DJI_20260410102340_0016_D.MP4,drowning,False,4119,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004119.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004119.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004119.jpg,4,"tread water,drowning,tread water,tread water",tread water,0.6794
DJI_20260410102340_0016_D.MP4,drowning,False,4179,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_004179.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_004179.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_004179.jpg,3,"tread water,tread water,drowning",tread water,0.7175
DJI_20260410102340_0016_D.MP4,drowning,False,4239,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004239.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004239.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004239.jpg,3,"tread water,drowning,tread water",tread water,0.6645
DJI_20260410102340_0016_D.MP4,drowning,False,4299,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004299.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004299.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004299.jpg,4,"tread water,drowning,drowning,tread water",tread water,0.6384
DJI_20260410102340_0016_D.MP4,drowning,False,4359,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004359.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004359.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004359.jpg,4,"tread water,tread water,drowning,tread water",tread water,0.6857
DJI_20260410102340_0016_D.MP4,drowning,False,4419,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004419.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004419.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004419.jpg,3,"drowning,tread water,drowning",drowning,0.5065
DJI_20260410102340_0016_D.MP4,drowning,False,4479,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004479.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004479.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004479.jpg,5,"tread water,drowning,tread water,tread water,drowning",tread water,0.4976
DJI_20260410102340_0016_D.MP4,drowning,False,4539,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_004539.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_004539.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_004539.jpg,4,"tread water,tread water,drowning,tread water",tread water,0.7614
DJI_20260410102340_0016_D.MP4,drowning,False,4599,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004599.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004599.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004599.jpg,5,"tread water,drowning,tread water,tread water,drowning",tread water,0.5736
DJI_20260410102340_0016_D.MP4,drowning,False,4683,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004683.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004683.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004683.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.7201
DJI_20260410102340_0016_D.MP4,drowning,False,4743,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004743.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004743.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004743.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6373
DJI_20260410102340_0016_D.MP4,drowning,False,4803,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_004803.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_004803.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_004803.jpg,3,"tread water,drowning,tread water",tread water,0.7866
DJI_20260410102340_0016_D.MP4,drowning,False,4915,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_004915.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_004915.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_004915.jpg,3,"tread water,tread water,drowning",tread water,0.5911
DJI_20260410102340_0016_D.MP4,drowning,False,4979,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_004979.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_004979.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_004979.jpg,3,"tread water,tread water,drowning",tread water,0.5023
DJI_20260410102340_0016_D.MP4,drowning,False,5039,val,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/val/drowning__DJI_20260410102340_0016_D__frame_005039.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/val/drowning__DJI_20260410102340_0016_D__frame_005039.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/val/drowning__DJI_20260410102340_0016_D__frame_005039.jpg,5,"tread water,tread water,tread water,drowning,tread water",tread water,0.5870
DJI_20260410102340_0016_D.MP4,drowning,False,5099,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005099.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005099.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005099.jpg,4,"tread water,tread water,drowning,drowning",tread water,0.6647
DJI_20260410102340_0016_D.MP4,drowning,False,5159,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005159.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005159.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005159.jpg,4,"tread water,drowning,drowning,tread water",tread water,0.5685
DJI_20260410102340_0016_D.MP4,drowning,False,5219,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005219.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005219.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005219.jpg,4,"tread water,tread water,tread water,drowning",tread water,0.6375
DJI_20260410102340_0016_D.MP4,drowning,False,5279,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005279.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005279.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005279.jpg,3,"tread water,tread water,drowning",tread water,0.6919
DJI_20260410102340_0016_D.MP4,drowning,False,5339,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005339.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005339.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005339.jpg,5,"drowning,drowning,drowning,tread water,tread water",drowning,0.4494
DJI_20260410102340_0016_D.MP4,drowning,False,5399,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005399.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005399.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005399.jpg,5,"drowning,drowning,drowning,tread water,drowning",drowning,0.6124
DJI_20260410102340_0016_D.MP4,drowning,False,5459,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005459.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005459.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005459.jpg,3,"drowning,tread water,drowning",drowning,0.5226
DJI_20260410102340_0016_D.MP4,drowning,False,5519,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005519.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005519.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005519.jpg,4,"tread water,drowning,tread water,drowning",tread water,0.6742
DJI_20260410102340_0016_D.MP4,drowning,False,5579,train,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/images/train/drowning__DJI_20260410102340_0016_D__frame_005579.jpg,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/labels/train/drowning__DJI_20260410102340_0016_D__frame_005579.txt,/Users/neerad/drowning-detection/datasets/dji003_priority_drowning_v2/previews/train/drowning__DJI_20260410102340_0016_D__frame_005579.jpg,5,"drowning,tread water,drowning,tread water,tread water",drowning,0.5005
